0,0.0
1,0.0
2,2.0
3,6.0
4,3.0
5,8.0
6,7.0
7,19.0
8,20.0
9,31.0
10,39.0
11,41.0
12,40.0
13,30.0
14,36.0
15,36.0
16,37.0
17,48.0
18,28.0
19,33.0
20,31.0
21,28.0
22,31.0
23,24.0
24,44.0
25,34.0
26,44.0
27,30.0
28,39.0
29,49.0
30,50.0
31,41.0
32,50.0
33,55.0
34,62.0
35,56.0
36,77.0
37,74.0
38,75.0
39,81.0
40,124.0
41,138.0
42,161.0
43,151.0
44,205.0
45,207.0
46,251.0
47,264.0
48,267.0
49,275.0
50,289.0
51,299.0
52,341.0
53,340.0
54,339.0
55,359.0
56,359.0
57,367.0
58,371.0
59,399.0
60,400.0
61,411.0
62,414.0
63,468.0
64,460.0
65,463.0
66,502.0
67,573.0
68,561.0
69,607.0
70,572.0
71,642.0
72,646.0
73,630.0
74,670.0
75,686.0
76,701.0
77,779.0
78,765.0
79,825.0
80,854.0
81,895.0
82,907.0
83,927.0
84,986.0
85,956.0
86,988.0
87,1058.0
88,1028.0
89,1053.0
90,1067.0
91,1145.0
92,1150.0
93,1159.0
94,1283.0
95,1404.0
96,1316.0
97,1384.0
98,1363.0
99,1322.0
100,1388.0
101,1349.0
102,1454.0
103,1459.0
104,1615.0
105,1636.0
106,1680.0
107,1762.0
108,1863.0
109,1933.0
110,2190.0
111,2292.0
112,2384.0
113,2489.0
114,2708.0
115,2719.0
116,2780.0
117,2951.0
118,2968.0
119,2956.0
120,3229.0
121,3394.0
122,3318.0
123,3352.0
124,3368.0
125,3368.0
126,3504.0
127,3300.0
128,3578.0
129,3648.0
130,3950.0
131,3924.0
132,4065.0
133,4299.0
134,4078.0
135,4228.0
136,3958.0
137,4069.0
138,3823.0
139,3845.0
140,3729.0
141,3589.0
142,3658.0
143,3335.0
144,3436.0
145,3077.0
146,2982.0
147,2788.0
148,2423.0
149,2337.0
150,1859.0
151,1847.0
152,1482.0
153,1383.0
154,1200.0
155,1136.0
156,1179.0
157,1021.0
158,911.0
159,763.0
160,713.0
161,626.0
162,562.0
163,591.0
164,446.0
165,347.0
166,280.0
167,218.0
168,170.0
169,143.0
170,116.0
171,92.0
172,77.0
173,84.0
174,49.0
175,64.0
176,47.0
177,54.0
178,54.0
179,42.0
180,34.0
181,37.0
182,26.0
183,29.0
184,27.0
185,31.0
186,38.0
187,22.0
188,27.0
189,32.0
190,19.0
191,24.0
192,26.0
193,31.0
194,31.0
195,19.0
196,22.0
197,23.0
198,21.0
199,21.0
200,14.0
201,14.0
202,14.0
203,21.0
204,17.0
205,17.0
206,19.0
207,22.0
208,20.0
209,18.0
210,15.0
211,14.0
212,11.0
213,14.0
214,12.0
215,14.0
216,18.0
217,22.0
218,16.0
219,13.0
220,16.0
221,18.0
222,12.0
223,13.0
224,8.0
225,10.0
226,14.0
227,7.0
228,8.0
229,12.0
230,13.0
231,12.0
232,11.0
233,6.0
234,12.0
235,9.0
236,9.0
237,15.0
238,9.0
239,10.0
240,11.0
241,6.0
242,10.0
243,7.0
244,7.0
245,10.0
246,12.0
247,9.0
248,6.0
249,8.0
250,0.0
251,6.0
252,0.0
253,0.0
254,0.0
