0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,2.0
78,0.0
79,1.0
80,1.0
81,3.0
82,1.0
83,5.0
84,5.0
85,12.0
86,3.0
87,8.0
88,16.0
89,24.0
90,36.0
91,22.0
92,48.0
93,64.0
94,88.0
95,140.0
96,144.0
97,223.0
98,257.0
99,350.0
100,493.0
101,645.0
102,762.0
103,969.0
104,1255.0
105,1610.0
106,1994.0
107,2531.0
108,2976.0
109,3617.0
110,4363.0
111,5007.0
112,5724.0
113,6416.0
114,6990.0
115,7782.0
116,8249.0
117,8777.0
118,9147.0
119,9187.0
120,9181.0
121,8953.0
122,8716.0
123,8263.0
124,8000.0
125,7302.0
126,6819.0
127,6041.0
128,5626.0
129,5098.0
130,4427.0
131,4018.0
132,3523.0
133,3287.0
134,2638.0
135,2433.0
136,2167.0
137,1861.0
138,1581.0
139,1383.0
140,1315.0
141,1061.0
142,866.0
143,762.0
144,684.0
145,563.0
146,493.0
147,404.0
148,349.0
149,299.0
150,239.0
151,198.0
152,171.0
153,161.0
154,109.0
155,94.0
156,71.0
157,73.0
158,61.0
159,47.0
160,39.0
161,33.0
162,17.0
163,17.0
164,22.0
165,18.0
166,12.0
167,6.0
168,6.0
169,6.0
170,8.0
171,6.0
172,1.0
173,3.0
174,3.0
175,3.0
176,4.0
177,3.0
178,4.0
179,0.0
180,3.0
181,0.0
182,2.0
183,2.0
184,1.0
185,1.0
186,0.0
187,0.0
188,1.0
189,0.0
190,2.0
191,1.0
192,0.0
193,1.0
194,0.0
195,1.0
196,1.0
197,1.0
198,4.0
199,0.0
200,3.0
201,1.0
202,1.0
203,1.0
204,1.0
205,2.0
206,0.0
207,1.0
208,0.0
209,2.0
210,1.0
211,0.0
212,3.0
213,0.0
214,0.0
215,2.0
216,0.0
217,2.0
218,1.0
219,2.0
220,1.0
221,1.0
222,0.0
223,4.0
224,1.0
225,1.0
226,0.0
227,3.0
228,1.0
229,1.0
230,0.0
231,1.0
232,2.0
233,0.0
234,1.0
235,1.0
236,1.0
237,0.0
238,1.0
239,2.0
240,1.0
241,0.0
242,1.0
243,0.0
244,0.0
245,0.0
246,0.0
247,0.0
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
